OBJECTID,Facility Type,Facility Name,Park Name,Park Region,DATA SOURCE,CREATE_DATE,DATA CREATOR EDITOR,SITEID,COMMENTS,GlobalID,x,y
951,Campsite,17,Placid Lake,2,HANSEN GPS DATA,8/10/2015 12:00:00 AM,HANSEN,280895,,c94c4107-69ec-4aee-8725-738c5a49729f,-12635029.9427767,5961235.34706737
952,Campsite,19,Placid Lake,2,HANSEN GPS DATA,8/10/2015 12:00:00 AM,HANSEN,280895,,985e1e8c-0f96-41ee-b406-dee1048462ad,-12634981.6377909,5961231.90541043
953,Campsite,20,Placid Lake,2,HANSEN GPS DATA,8/10/2015 12:00:00 AM,HANSEN,280895,,de58c483-89da-466c-ba33-da6cc572309c,-12634997.2200287,5961259.2324292
954,Disposal Station,,Placid Lake,2,HANSEN GPS DATA,8/10/2015 12:00:00 AM,HANSEN,280895,,97192606-3836-4575-bf88-9048ae11814b,-12634971.7286026,5961267.24017487
955,Campsite,21,Placid Lake,2,HANSEN GPS DATA,8/10/2015 12:00:00 AM,HANSEN,280895,,0d8a7e11-fe36-4360-8a16-b239a134e43b,-12634960.3730576,5961283.11816339
956,Campsite,22,Placid Lake,2,HANSEN GPS DATA,8/10/2015 12:00:00 AM,HANSEN,280895,,eca67873-e3ec-487c-bf0f-d91194cf12b2,-12634984.4184109,5961290.96118247
957,Campsite,23,Placid Lake,2,HANSEN GPS DATA,8/10/2015 12:00:00 AM,HANSEN,280895,,c2cd0864-76e0-414a-a635-29d3f2d08fd9,-12634972.0643924,5961319.75567336
958,Parking,Picnic Area Parking,Placid Lake,2,HANSEN GPS DATA,8/10/2015 12:00:00 AM,HANSEN,280895,,afc512a1-46b4-447c-918e-df016f653ff6,-12635019.8189866,5961343.14769932
959,Campsite,24,Placid Lake,2,HANSEN GPS DATA,8/10/2015 12:00:00 AM,HANSEN,280895,,e40e0f44-aeec-46b7-beed-77422336c466,-12635006.009642,5961367.69168082
960,Campsite,25,Placid Lake,2,HANSEN GPS DATA,8/10/2015 12:00:00 AM,HANSEN,280895,,40bba6c1-cf5e-441a-a62f-810dc4936356,-12635032.2847985,5961400.90164231
961,Campsite,13,Placid Lake,2,HANSEN GPS DATA,8/10/2015 12:00:00 AM,HANSEN,280895,,8a63150e-f153-439d-85e0-30ff1d1d66e8,-12635075.0286271,5961382.89794775
962,Water (Potable),,Placid Lake,2,HANSEN GPS DATA,8/10/2015 12:00:00 AM,HANSEN,280895,,f02c720a-af0e-4ef9-ba61-7d89bc4df6d3,-12635053.3254528,5961428.54453606
963,Campsite,26,Placid Lake,2,HANSEN GPS DATA,8/10/2015 12:00:00 AM,HANSEN,280895,,2a8d0213-7218-44c4-98ff-e7ba640ec11b,-12635023.1593511,5961418.39782748
964,Restroom (Vault),,Placid Lake,2,HANSEN GPS DATA,8/10/2015 12:00:00 AM,HANSEN,280895,,c2384314-f4cd-4e82-aa1a-af30cf217172,-12635008.2422737,5961405.75607459
965,Campsite,38,Placid Lake,2,HANSEN GPS DATA,8/10/2015 12:00:00 AM,HANSEN,280895,,1f26192e-174b-423d-8d64-0266ab621db7,-12634988.3091459,5961428.87350722
966,Disposal Station,,Placid Lake,2,HANSEN GPS DATA,8/10/2015 12:00:00 AM,HANSEN,280895,,3d188f87-5b4a-4a4a-90c3-34419bd70261,-12634989.5276615,5961406.59995784
967,Campsite,27,Placid Lake,2,HANSEN GPS DATA,8/10/2015 12:00:00 AM,HANSEN,280895,,fe1c74f0-92c3-4474-b493-31664d851a73,-12634969.8344684,5961376.85115154
968,Campsite,28,Placid Lake,2,HANSEN GPS DATA,8/10/2015 12:00:00 AM,HANSEN,280895,,554a89db-2748-426b-aec7-0530c876fa19,-12634941.0026785,5961381.92452035
969,Campsite,29,Placid Lake,2,HANSEN GPS DATA,8/10/2015 12:00:00 AM,HANSEN,280895,,f65eeb64-c2e4-4cdc-a2b9-d5eb896fd747,-12634921.7440262,5961322.2100123
970,Picnic Shelter,Campsite 29 Picnic Shelter,Placid Lake,2,HANSEN GPS DATA,8/10/2015 12:00:00 AM,HANSEN,280895,,df9caee8-8aac-4845-abe5-74810b8e6304,-12634932.3157194,5961315.99860999
971,Campsite,30,Placid Lake,2,HANSEN GPS DATA,8/10/2015 12:00:00 AM,HANSEN,280895,,4723f3ca-5b51-4673-baa7-b65f7bd9c41a,-12634895.1422436,5961374.89042006
972,Campsite,31,Placid Lake,2,HANSEN GPS DATA,8/10/2015 12:00:00 AM,HANSEN,280895,,4fc5827e-1143-47ad-ac6e-89f47fd6b0b7,-12634865.0787562,5961351.00449687
973,Campsite,32,Placid Lake,2,HANSEN GPS DATA,8/10/2015 12:00:00 AM,HANSEN,280895,,19242742-d4fc-4227-9bac-92192f41ae5b,-12634842.7037919,5961375.69927478
974,Campsite,33,Placid Lake,2,HANSEN GPS DATA,8/10/2015 12:00:00 AM,HANSEN,280895,,99c5c93d-4f42-475d-acc6-2f48324e3ba4,-12634868.6430253,5961427.06364244
975,Campsite,35,Placid Lake,2,HANSEN GPS DATA,8/10/2015 12:00:00 AM,HANSEN,280895,,998166c0-ed49-41e7-aa77-c36140d74653,-12634892.0258096,5961438.84216229
976,Campsite,36,Placid Lake,2,HANSEN GPS DATA,8/10/2015 12:00:00 AM,HANSEN,280895,,352fa741-6e94-4164-b117-7cda6fc81327,-12634902.2615887,5961407.11298551
977,Campsite,37,Placid Lake,2,HANSEN GPS DATA,8/10/2015 12:00:00 AM,HANSEN,280895,,8d4143a7-1ab2-43c0-863c-01dce726e437,-12634919.6260345,5961436.07228703
978,Miscellaneous Facility,Life Jacket Station - Campers Point North,Tongue River Reservoir,5,DIGITIZED,3/18/2016 12:00:00 AM,HANSEN,283967,Digitized from NAIP imagery and Park Manager notes,2ea964f4-1891-4479-830d-f550b0422e1e,-11887929.4687765,5637349.15116063
979,Visitor Information Kiosk,Campers Point North,Tongue River Reservoir,5,DIGITIZED,3/18/2016 12:00:00 AM,HANSEN,283967,Digitized from NAIP imagery and Park Manager notes,312cd60e-d011-4096-b865-45e40f2474fd,-11887934.4976915,5637355.33702713
980,Fee Collection Station,Campers Point North,Tongue River Reservoir,5,DIGITIZED,3/18/2016 12:00:00 AM,HANSEN,283967,Digitized from NAIP imagery and Park Manager notes,4efe2918-313e-449e-8c7b-d096a4e539ff,-11887937.3480406,5637354.12105428
981,Parking,Campers Point North,Tongue River Reservoir,5,DIGITIZED,3/18/2016 12:00:00 AM,HANSEN,283967,Digitized from NAIP imagery and Park Manager notes,4d18cbde-4057-4380-b2c1-ee77c95f48d9,-11888030.2297207,5637299.29798172
982,Water (Potable),Campers Point North,Tongue River Reservoir,5,DIGITIZED,3/18/2016 12:00:00 AM,HANSEN,283967,Digitized from NAIP imagery and Park Manager notes,8cab7b1e-4280-4965-8006-62dde25d8dac,-11887935.7211862,5637307.64118035
983,Picnic Shelter,Campers Point North,Tongue River Reservoir,5,DIGITIZED,3/18/2016 12:00:00 AM,HANSEN,283967,Digitized from NAIP imagery and Park Manager notes,2e95d200-6dad-42bf-9828-129676b71f54,-11887978.6903816,5637418.93383008
984,Picnic Shelter,Campers Point North,Tongue River Reservoir,5,DIGITIZED,3/18/2016 12:00:00 AM,HANSEN,283967,Digitized from NAIP imagery and Park Manager notes,36ad6109-7659-4cb3-a7f2-6cd36107cdaa,-11887923.5142889,5637420.02426159
985,Parking,Campers Point North,Tongue River Reservoir,5,DIGITIZED,3/18/2016 12:00:00 AM,HANSEN,283967,Digitized from NAIP imagery and Park Manager notes,acf80b96-0d74-4965-844d-5e605a9beda9,-11887842.637598,5637242.54924948
986,Parking,Campers Point North,Tongue River Reservoir,5,DIGITIZED,3/18/2016 12:00:00 AM,HANSEN,283967,Digitized from NAIP imagery and Park Manager notes,2e8b8481-a638-4544-9100-86a9bf399ce5,-11887818.480906,5637274.17139507
987,Parking,Campers Point North,Tongue River Reservoir,5,DIGITIZED,3/18/2016 12:00:00 AM,HANSEN,283967,Digitized from NAIP imagery and Park Manager notes,5591d11f-e177-40e8-9ca8-3295939c9aeb,-11888025.2551282,5637324.03004316
988,Parking,Campers Point,Tongue River Reservoir,5,DIGITIZED,3/18/2016 12:00:00 AM,HANSEN,283967,Digitized from NAIP imagery and Park Manager notes,276d69c7-1d2c-4b44-a863-7be0cc7a09c2,-11888276.2125048,5637251.16978901
989,Water (Potable),Campers Point South,Tongue River Reservoir,5,DIGITIZED,3/18/2016 12:00:00 AM,HANSEN,283967,Digitized from NAIP imagery and Park Manager notes,3dcc3d56-e342-41db-9b18-760989501dd2,-11888268.7648882,5636945.58185411
990,Water (Potable),Campers Point South,Tongue River Reservoir,5,DIGITIZED,3/18/2016 12:00:00 AM,HANSEN,283967,Digitized from NAIP imagery and Park Manager notes,38ce33fc-4fc1-47a7-ae8b-d18b7f71270a,-11888084.301485,5636757.05020932
991,Campsite,Campers Point South,Tongue River Reservoir,5,DIGITIZED,3/18/2016 12:00:00 AM,HANSEN,283967,Digitized from NAIP imagery and Park Manager notes,eb13eb00-7351-4d6f-bc4e-564c50ce9081,-11888076.2846412,5636545.87455516
992,Campsite,Campers Point South,Tongue River Reservoir,5,DIGITIZED,3/18/2016 12:00:00 AM,HANSEN,283967,Digitized from NAIP imagery and Park Manager notes,ae2566bd-5a81-4787-ac97-e88deb68087b,-11888078.5123569,5636513.83161706
993,Campsite,Campers Point South,Tongue River Reservoir,5,DIGITIZED,3/18/2016 12:00:00 AM,HANSEN,283967,Digitized from NAIP imagery and Park Manager notes,4aa7df49-047b-46bf-9f64-31335f8342da,-11888057.236539,5636495.62464464
994,Campsite,Campers Point South,Tongue River Reservoir,5,DIGITIZED,3/18/2016 12:00:00 AM,HANSEN,283967,Digitized from NAIP imagery and Park Manager notes,1bcd0472-2c80-4866-8d8a-ab15f1bde6ad,-11888022.1260212,5636520.32768507
995,Campsite,Campers Point South,Tongue River Reservoir,5,DIGITIZED,3/18/2016 12:00:00 AM,HANSEN,283967,Digitized from NAIP imagery and Park Manager notes,ab23f2d0-950f-4345-82c9-4e261b97927f,-11888029.5119641,5636550.45008637
996,Historic Building,Thompson House / Hewlitt House,Bannack,3,buildings layer,4/8/2016 12:00:00 AM,HANSEN,281798,Aligned with NAIP imagery and Park Manager notes,a327753d-06db-44cd-9ab8-805b6df0025a,-12578335.6268453,5646898.93196963
997,Historic Building,Thompson Garage / Turner House,Bannack,3,buildings layer,4/8/2016 12:00:00 AM,HANSEN,281798,Aligned with NAIP imagery and Park Manager notes,9e2bf4cf-f3f7-47fb-8fa2-e512781bdd8e,-12578319.1016287,5646893.99911594
998,Historic Building,Shed,Bannack,3,buildings layer,4/8/2016 12:00:00 AM,HANSEN,281798,Aligned with NAIP imagery and Park Manager notes,801a6f71-f235-4b9c-8d5a-b86b4d08868b,-12578326.3942063,5646913.58178565
999,Historic Building,Shed,Bannack,3,buildings layer,4/8/2016 12:00:00 AM,HANSEN,281798,Aligned with NAIP imagery and Park Manager notes,78ad9421-88f4-4d8a-af30-41b178ad24f7,-12578332.7616945,5646919.075839
1000,Historic Building,Anderson House,Bannack,3,buildings layer,4/8/2016 12:00:00 AM,HANSEN,281798,Aligned with NAIP imagery and Park Manager notes,e65c2786-3cda-426e-a163-7b36a82f685c,-12578271.1323449,5646888.50311107
1001,Historic Building,Shed,Bannack,3,buildings layer,4/8/2016 12:00:00 AM,HANSEN,281798,Aligned with NAIP imagery and Park Manager notes,8d317690-9dd7-449e-a28e-3edaa4b1ac44,-12578925.1075642,5647096.02674082
1002,Historic Building,Shed,Bannack,3,buildings layer,4/8/2016 12:00:00 AM,HANSEN,281798,Aligned with NAIP imagery and Park Manager notes,7931505f-8682-4b24-a518-01a90c608fc4,-12578928.1539802,5647090.51287083
1003,Historic Building,Turner House / Spokane Mining Co Ofc. / Post Ofc.,Bannack,3,buildings layer,4/8/2016 12:00:00 AM,HANSEN,281798,Aligned with NAIP imagery and Park Manager notes,07b28685-eab7-4e4e-abf7-c40d74196981,-12578836.0958264,5647045.76371522
1004,Historic Building,Daisy Ashworth House,Bannack,3,buildings layer,4/8/2016 12:00:00 AM,HANSEN,281798,Aligned with NAIP imagery and Park Manager notes,1f13f4bd-0955-4407-9ddc-04736c39e370,-12578811.9053275,5647091.3222612
1005,Historic Building,Marge Griffith House,Bannack,3,buildings layer,4/8/2016 12:00:00 AM,HANSEN,281798,Aligned with NAIP imagery and Park Manager notes,36beeb42-774d-47b7-9c50-d3fe72ab1f24,-12578801.8964657,5647128.74168734
1006,Historic Building,Cabin,Bannack,3,buildings layer,4/8/2016 12:00:00 AM,HANSEN,281798,Aligned with NAIP imagery and Park Manager notes,0425d664-bd58-41bd-99c7-9f8127dce2ac,-12578826.421717,5647096.69891856
1007,Historic Building,Shed,Bannack,3,buildings layer,4/8/2016 12:00:00 AM,HANSEN,281798,Aligned with NAIP imagery and Park Manager notes,1961a611-a3c5-4639-8498-57402e9ce7d5,-12578806.2034168,5647099.60657373
1008,Historic Building,Drugstore / Assay Office,Bannack,3,buildings layer,4/8/2016 12:00:00 AM,HANSEN,281798,Aligned with NAIP imagery and Park Manager notes,58d9deb1-d753-40f4-bdd2-323f33039f7d,-12578816.4081274,5647039.4593427
1009,Historic Building,Doctors Office / Road Agent Store / Assay Office,Bannack,3,buildings layer,4/8/2016 12:00:00 AM,HANSEN,281798,Aligned with NAIP imagery and Park Manager notes,17116596-2f8d-4440-9658-05fff1e529ad,-12578802.1576246,5647035.23551298
1010,Historic Building,Horse Barn,Bannack,3,buildings layer,4/8/2016 12:00:00 AM,HANSEN,281798,Aligned with NAIP imagery and Park Manager notes,dbe1037e-b1d8-4424-af2e-270736579776,-12578779.703178,5647117.34330619
1011,Historic Building,Meade Hotel / County Courthouse,Bannack,3,buildings layer,4/8/2016 12:00:00 AM,HANSEN,281798,Aligned with NAIP imagery and Park Manager notes,688b7d77-f518-4a4c-98d6-63cb5d5ea1cf,-12578767.0338292,5647037.54414476
1012,Historic Building,Skinners Saloon,Bannack,3,buildings layer,4/8/2016 12:00:00 AM,HANSEN,281798,Aligned with NAIP imagery and Park Manager notes,a6a17583-bc4e-43fd-affa-11108886dd01,-12578744.1241203,5647015.21886097
1013,Historic Building,Gibson House / Rooming House,Bannack,3,buildings layer,4/8/2016 12:00:00 AM,HANSEN,281798,Aligned with NAIP imagery and Park Manager notes,3250631a-8b8c-47e4-8674-24446c178e2f,-12578760.9878619,5646972.1354512
1014,Historic Building,Sod Roof Store,Bannack,3,buildings layer,4/8/2016 12:00:00 AM,HANSEN,281798,Aligned with NAIP imagery and Park Manager notes,6f045da7-493f-4fb2-9fa0-22332ac0ddb1,-12578729.3007545,5646958.1579297
1015,Historic Building,Brewer Cabin / Stalling Cabin,Bannack,3,buildings layer,4/8/2016 12:00:00 AM,HANSEN,281798,Aligned with NAIP imagery and Park Manager notes,53ab458d-3e01-4d74-ad71-bceebc0a0dc8,-12578956.5960918,5647036.26649046
1016,Historic Building,Crisman Store / Warehouse,Bannack,3,buildings layer,4/8/2016 12:00:00 AM,HANSEN,281798,Aligned with NAIP imagery and Park Manager notes,15fe7003-b0d1-4afa-be0d-0738be6ebaf8,-12578706.3161821,5646950.93812152
1017,Historic Building,First Jail,Bannack,3,buildings layer,4/8/2016 12:00:00 AM,HANSEN,281798,Aligned with NAIP imagery and Park Manager notes,c6bac044-a603-4b5e-a082-89996613e173,-12578711.1090395,5646915.88409807
1018,Historic Building,Second Jail,Bannack,3,buildings layer,4/8/2016 12:00:00 AM,HANSEN,281798,Aligned with NAIP imagery and Park Manager notes,86809daf-a079-4ba6-b41b-7f52597e1607,-12578721.0407048,5646920.97623279
1019,Historic Building,Governors Mansion / Brewer Shop / Stalling Shop,Bannack,3,buildings layer,4/8/2016 12:00:00 AM,HANSEN,281798,Aligned with NAIP imagery and Park Manager notes,0cc2f5f9-4c62-4467-a585-e9315ed797ba,-12578960.8535137,5647006.9105284
1020,Historic Building,CaseyHouseOvittsStoreGauthierBoardBrownBakeSaloon ,Bannack,3,buildings layer,4/8/2016 12:00:00 AM,HANSEN,281798,Aligned with NAIP imagery and Park Manager notes,17f70df3-f6c6-435c-b555-ce8cfcad9562,-12578679.606289,5646942.1368669
1021,Historic Building,Unknown,Bannack,3,buildings layer,4/8/2016 12:00:00 AM,HANSEN,281798,Aligned with NAIP imagery and Park Manager notes,ac450d27-99e1-4447-8946-bd472b2778de,-12578690.8532323,5646918.50073728
1022,Historic Building,Unknown,Bannack,3,buildings layer,4/8/2016 12:00:00 AM,HANSEN,281798,Aligned with NAIP imagery and Park Manager notes,0f566833-5d7f-4d34-a539-fae0703cc402,-12578695.4015149,5646893.62558654
1023,Historic Building,Apex Mining Co. Office / Alburn House,Bannack,3,buildings layer,4/8/2016 12:00:00 AM,HANSEN,281798,Aligned with NAIP imagery and Park Manager notes,763741e4-4e52-4184-836d-00239b762a0d,-12578605.4715572,5646918.47225097
1024,Historic Building,Unknown,Bannack,3,buildings layer,4/8/2016 12:00:00 AM,HANSEN,281798,Aligned with NAIP imagery and Park Manager notes,a25e1b42-fc2a-4ec4-b1c7-b2a57b855dfe,-12578584.165613,5646897.90498571
1025,Historic Building,Griffith House,Bannack,3,buildings layer,4/8/2016 12:00:00 AM,HANSEN,281798,Aligned with NAIP imagery and Park Manager notes,4a9f02ad-cbaa-4021-8554-3e8379d56a3c,-12578555.0465566,5646904.89846626
1026,Historic Building,Fire House / Thompson Apothecary,Bannack,3,buildings layer,4/8/2016 12:00:00 AM,HANSEN,281798,Aligned with NAIP imagery and Park Manager notes,507fc07a-e19c-41f0-996d-a4e13e3d758c,-12578570.5828172,5646908.70493995
1027,Historic Building,Unknown,Bannack,3,buildings layer,4/8/2016 12:00:00 AM,HANSEN,281798,Aligned with NAIP imagery and Park Manager notes,069712aa-7ce6-4c33-b262-9a59e0c1c1e9,-12578560.3988318,5646889.00085965
1028,Historic Building,Decker House,Bannack,3,buildings layer,4/8/2016 12:00:00 AM,HANSEN,281798,Aligned with NAIP imagery and Park Manager notes,c8385ea3-9023-46f3-9937-a150efc122fc,-12578518.1316983,5646889.92055627
1029,Historic Building,Marmot Shack,Bannack,3,buildings layer,4/8/2016 12:00:00 AM,HANSEN,281798,Aligned with NAIP imagery and Park Manager notes,0de8f98b-cd71-4c6b-b508-6755c5a9e20f,-12578517.5452792,5646865.28827635
1030,Historic Building,Outhouse,Bannack,3,buildings layer,4/8/2016 12:00:00 AM,HANSEN,281798,Aligned with NAIP imagery and Park Manager notes,6323171c-a583-4db5-ba4a-36397380e0b5,-12578610.2476592,5646991.98244001
1031,Historic Building,Outhouse,Bannack,3,buildings layer,4/8/2016 12:00:00 AM,HANSEN,281798,Aligned with NAIP imagery and Park Manager notes,34c710e2-6c41-44e1-ab83-97a1659df33f,-12578370.6548034,5646929.11657831
1032,Historic Building,Outhouse,Bannack,3,buildings layer,4/8/2016 12:00:00 AM,HANSEN,281798,Aligned with NAIP imagery and Park Manager notes,32ca3c52-9e01-4612-959d-34637b34dbd2,-12578614.5894608,5646893.33835981
1033,Historic Building,Outhouse,Bannack,3,buildings layer,4/8/2016 12:00:00 AM,HANSEN,281798,Aligned with NAIP imagery and Park Manager notes,fb369710-323f-4601-bf70-7c6a4de4682c,-12578732.8669421,5646932.67334354
1034,Historic Building,Outhouse,Bannack,3,buildings layer,4/8/2016 12:00:00 AM,HANSEN,281798,Aligned with NAIP imagery and Park Manager notes,50443058-b868-4fa1-a181-fce27910baae,-12578886.6874317,5646951.15593693
1035,Historic Building,Outhouse,Bannack,3,buildings layer,4/8/2016 12:00:00 AM,HANSEN,281798,Aligned with NAIP imagery and Park Manager notes,d24f751d-25f2-42c4-8417-ca4ab363b13d,-12578834.6214533,5647085.13920257
1036,Historic Building,Outhouse,Bannack,3,buildings layer,4/8/2016 12:00:00 AM,HANSEN,281798,Aligned with NAIP imagery and Park Manager notes,b597afd6-6b8c-4490-8f68-8d8261adbc56,-12578611.3928423,5647066.67276432
1037,Historic Building,Outhouse,Bannack,3,buildings layer,4/8/2016 12:00:00 AM,HANSEN,281798,Aligned with NAIP imagery and Park Manager notes,1aa70ca5-1db5-443a-902f-d8a7a91baff2,-12578548.8346335,5646989.50813917
1038,Restroom (Vault),Town Center,Bannack,3,DIGITIZE,4/8/2016 12:00:00 AM,HANSEN,281798,Digitized from NAIP imagery and Park Manager notes,2959b5c3-f126-4c78-9e76-8992bcaf98b7,-12578756.9067109,5646953.81961684
1039,Restroom (Vault),Visitor Center Area,Bannack,3,buildings layer,4/8/2016 12:00:00 AM,HANSEN,281798,Aligned with NAIP imagery and Park Manager notes,a3c6b4d9-b8b5-4cbc-ac07-c2aef5b087f5,-12578998.9459773,5647155.50679155
1040,Historic Building,Mill Assay Office,Bannack,3,buildings layer,4/8/2016 12:00:00 AM,HANSEN,281798,Aligned with NAIP imagery and Park Manager notes,fdc25675-6e20-4008-a30e-605e96280cdc,-12578746.0213154,5646457.04234112
1041,Visitor Information Kiosk,,Hell Creek,5,HELLCRK_FACILITIES_GPS layer,7/5/2012 12:00:00 AM,,283992,,83256f0c-5837-4c48-ba8d-1a36757a5b39,-11898582.490565,6043325.927139
1042,Campground (Utilities Available),Milroys Cove,Hell Creek,5,HELLCRK_FACILITIES_GPS layer,7/5/2012 12:00:00 AM,,283992,Verify campground type (Utilities or not),a731fa00-96c4-4b7f-913b-6a82104a5e81,-11898525.606355,6043128.91595162
1043,Restroom (Vault),,Hell Creek,5,HELLCRK_FACILITIES_GPS layer,7/5/2012 12:00:00 AM,,283992,Verify restroom type (Flush or Vault),c805eab3-8aa8-4c05-951b-8bc7f3672932,-11898524.6044151,6043297.68804338
1044,Restroom (Vault),,Hell Creek,5,HELLCRK_FACILITIES_GPS layer,7/5/2012 12:00:00 AM,,283992,Verify restroom type (Flush or Vault),d236384d-37c7-4478-9d87-2e4181f2983b,-11898567.9077879,6043408.66322507
1045,Visitor Information Kiosk,,Hell Creek,5,HELLCRK_FACILITIES_GPS layer,7/5/2012 12:00:00 AM,,283992,,e0aa3d73-6e24-4325-adea-f8beb03ed9e0,-11898541.9703106,6042647.22355477
1046,Fee Collection Station,,Hell Creek,5,HELLCRK_FACILITIES_GPS layer,7/5/2012 12:00:00 AM,,283992,,fc29a987-056a-4fab-af6e-22423223122f,-11898756.8168946,6042141.45070443
1047,Fee Collection Station,,Hell Creek,5,HELLCRK_FACILITIES_GPS layer,7/5/2012 12:00:00 AM,,283992,,72cd907d-85b2-41e5-8014-5e2b759d76e0,-11898926.3565392,6041864.38630782
1048,Campground (Utilities Available),Boy Scout,Hell Creek,5,HELLCRK_FACILITIES_GPS layer,7/5/2012 12:00:00 AM,,283992,Verify campground type (Utilities or not),034388eb-df83-46a5-97b8-d48e0fc6db9d,-11898354.174275,6042163.74171405
1049,Parking,,Giant Springs,4,DIGITIZE,5/28/2016 12:00:00 AM,HANSEN,282690,Digitized from NAIP imagery and Park Manager notes,c1e67e6c-e1a3-4974-bbdd-0899d6c1e3dc,-12381836.5602792,6029761.63227072
1050,Historic Marker,Prehistoric Cave NHL,Pictograph Cave,5,HeritageSites_Points layer,4/8/2016 12:00:00 AM,HANSEN,283286,Aligned with NAIP imagery and Park Manager notes,f6f40223-9703-4113-af27-631fe80e2663,-12070597.5235343,5738305.55779983
1051,Historic Marker,Historic Battlefield NHL,Rosebud Battlefield,5,HerritageSites_Points layer,3/18/2016 12:00:00 AM,HANSEN,283981,Aligned with NAIP imagery and Park Manager notes,413e04ee-899c-4912-bce5-9008bd599fc2,-11908270.8909983,5656059.25895024
1052,Historic Marker,L&C Campsite NHL,Travelers' Rest,2,HerritageSites_Points layer,4/8/2016 12:00:00 AM,HANSEN,2233810,Aligned with NAIP imagery and Park Manager notes,09ba5901-a338-4f14-9927-b8bcff6927e1,-12700296.1245933,5901817.59400804
1053,Historic Marker,Historic Building/Fraternity Hall NHRP,Elkhorn,3,HeritageSites_Points layer,,,281892,,d0090358-44d5-41b1-b295-5eb6512b4add,-12461794.2766305,5824551.82200646
1054,Historic Marker,Historic Building/Miners Union Hall NRHP,Granite Chost Town,3,HeritageSites_Points layer,,,280883,,e24d37d8-ac14-404d-84b4-fee260bb1ce1,-12606537.4755208,5831278.34693858
1055,Historic Marker,Historic Bulding/Superintendents House NRHP,Granite Ghost Town,3,HeritageSites_Points layer,,,280883,,dac7cd12-ccfc-45a4-9062-91e21292d7c4,-12606537.4755208,5831278.34693858
